variant_type,qual_threshold,truth_total,truth_tp,truth_fn,query_fp,metric_recall,metric_precision,metric_f1_score
INDEL,659.599976,11256,5050,6206,9,0.44865,0.998303,0.619078
INDEL,66.260002,11256,11101,155,56,0.9862299999999999,0.9951639999999999,0.990677
INDEL,660.599976,11256,5039,6217,9,0.447672,0.9982989999999999,0.618146
INDEL,6601.600098,11256,0,11256,0,0.0,,
INDEL,661.599976,11256,5031,6225,9,0.44696199999999997,0.998297,0.617468
INDEL,6618.600098,11256,0,11256,0,0.0,,
INDEL,662.599976,11256,5020,6236,9,0.445984,0.998293,0.616534
INDEL,663.599976,11256,5012,6244,9,0.445274,0.99829,0.615854
INDEL,664.280029,11256,5003,6253,9,0.444474,0.998287,0.615088
INDEL,665.020020,11256,4986,6270,9,0.442964,0.998282,0.61364
INDEL,665.599976,11256,4981,6275,9,0.44251999999999997,0.99828,0.613213
INDEL,666.599976,11256,4970,6286,9,0.441542,0.998276,0.612273
INDEL,667.599976,11256,4961,6295,9,0.44074300000000005,0.998273,0.611503
INDEL,668.599976,11256,4951,6305,9,0.439854,0.9982700000000001,0.610647
INDEL,669.599976,11256,4946,6310,9,0.43941,0.9982690000000001,0.610219
INDEL,67.019997,11256,11100,156,56,0.9861409999999999,0.9951639999999999,0.990632
INDEL,67.599998,11256,11100,156,56,0.9861409999999999,0.9951639999999999,0.990632
INDEL,670.599976,11256,4931,6325,9,0.43807700000000005,0.9982629999999999,0.6089319999999999
INDEL,671.599976,11256,4918,6338,9,0.43692299999999995,0.998258,0.6078140000000001
INDEL,672.599976,11256,4907,6349,9,0.43594499999999997,0.9982530000000001,0.606867
INDEL,673.599976,11256,4901,6355,9,0.43541199999999997,0.998251,0.60635
INDEL,6739.600098,11256,0,11256,0,0.0,,
INDEL,674.599976,11256,4894,6362,9,0.43478999999999995,0.99825,0.605746
INDEL,675.599976,11256,4883,6373,9,0.433813,0.998245,0.604796
INDEL,676.599976,11256,4874,6382,9,0.433014,0.998242,0.604018
INDEL,677.599976,11256,4860,6396,9,0.43177,0.998237,0.6028060000000001
INDEL,678.599976,11256,4850,6406,9,0.430881,0.9982340000000001,0.601939
INDEL,679.599976,11256,4843,6413,9,0.430259,0.998232,0.601332
INDEL,6794.600098,11256,0,11256,0,0.0,,
INDEL,68.279999,11256,11098,158,56,0.9859629999999999,0.9951629999999999,0.990542
INDEL,68.949997,11256,11096,160,56,0.985785,0.9951620000000001,0.990451
INDEL,680.599976,11256,4833,6423,9,0.429371,0.9982280000000001,0.600463
INDEL,681.599976,11256,4826,6430,9,0.428749,0.998225,0.599854
INDEL,6812.600098,11256,0,11256,0,0.0,,
INDEL,682.599976,11256,4816,6440,9,0.427861,0.9982209999999999,0.598983
INDEL,683.599976,11256,4809,6447,9,0.42723900000000004,0.998218,0.5983729999999999
INDEL,684.599976,11256,4794,6462,9,0.42590600000000006,0.9982129999999999,0.597064
INDEL,685.599976,11256,4786,6470,9,0.425195,0.998209,0.5963649999999999
INDEL,686.599976,11256,4774,6482,9,0.424129,0.9982059999999999,0.5953149999999999
INDEL,687.599976,11256,4770,6486,9,0.423774,0.9982040000000001,0.594964
INDEL,6874.870117,11256,0,11256,0,0.0,,
INDEL,688.590027,11256,4762,6494,9,0.423063,0.998201,0.594263
INDEL,6887.600098,11256,0,11256,0,0.0,,
INDEL,689.599976,11256,4748,6508,9,0.42181899999999994,0.9981959999999999,0.5930340000000001
INDEL,69.599998,11256,11096,160,56,0.985785,0.9951620000000001,0.990451
INDEL,690.599976,11256,4740,6516,9,0.421109,0.998193,0.59233
INDEL,691.599976,11256,4735,6521,9,0.42066499999999996,0.9981909999999999,0.591891
INDEL,692.169983,11256,4722,6534,9,0.41951000000000005,0.998187,0.590746
INDEL,693.020020,11256,4711,6545,9,0.41853199999999996,0.998182,0.589775
INDEL,693.599976,11256,4707,6549,9,0.418177,0.99818,0.589422
INDEL,694.489990,11256,4699,6557,9,0.417466,0.9981770000000001,0.588715
INDEL,695.030029,11256,4690,6566,9,0.416667,0.998174,0.587919
INDEL,695.599976,11256,4688,6568,9,0.41648900000000005,0.998173,0.587742
INDEL,696.489990,11256,4678,6578,9,0.415601,0.9981690000000001,0.586856
INDEL,697.020020,11256,4676,6580,9,0.41542299999999993,0.998168,0.586679
INDEL,697.599976,11256,4670,6586,9,0.41489,0.998166,0.586147
INDEL,698.599976,11256,4658,6598,9,0.41382399999999997,0.9981620000000001,0.5850810000000001
INDEL,6986.600098,11256,0,11256,0,0.0,,
INDEL,699.599976,11256,4651,6605,9,0.41320200000000007,0.998159,0.5844590000000001
INDEL,70.279999,11256,11096,160,55,0.985785,0.9952479999999999,0.9904940000000001
INDEL,70.949997,11256,11095,161,55,0.9856969999999999,0.9952479999999999,0.990449
INDEL,700.599976,11256,4641,6615,9,0.412313,0.9981559999999999,0.583569
INDEL,701.599976,11256,4626,6630,9,0.41098100000000004,0.998149,0.582232
INDEL,702.599976,11256,4621,6635,9,0.410537,0.9981479999999999,0.5817859999999999
INDEL,703.599976,11256,4610,6646,9,0.409559,0.998143,0.580803
INDEL,704.599976,11256,4606,6650,9,0.409204,0.998141,0.580445
INDEL,705.599976,11256,4599,6657,9,0.408582,0.9981389999999999,0.579819
INDEL,706.599976,11256,4592,6664,9,0.40796,0.998136,0.579192
INDEL,707.599976,11256,4576,6680,9,0.406539,0.99813,0.577757
INDEL,708.599976,11256,4572,6684,9,0.406183,0.998128,0.577398
INDEL,709.599976,11256,4563,6693,9,0.405384,0.998125,0.576589
INDEL,71.489998,11256,11095,161,55,0.9856969999999999,0.9952479999999999,0.990449
INDEL,710.599976,11256,4550,6706,9,0.404229,0.9981200000000001,0.575419
INDEL,711.599976,11256,4546,6710,9,0.403873,0.9981180000000001,0.575058
INDEL,712.599976,11256,4537,6719,9,0.403074,0.998114,0.5742470000000001
INDEL,7124.600098,11256,0,11256,0,0.0,,
INDEL,7128.600098,11256,0,11256,0,0.0,,
INDEL,713.599976,11256,4532,6724,9,0.40263000000000004,0.9981110000000001,0.5737949999999999
INDEL,714.599976,11256,4525,6731,9,0.402008,0.998109,0.573163
INDEL,715.599976,11256,4518,6738,9,0.401386,0.9981049999999999,0.57253
INDEL,7151.600098,11256,0,11256,0,0.0,,
INDEL,716.599976,11256,4496,6760,9,0.399431,0.9980959999999999,0.570537
INDEL,717.599976,11256,4495,6761,9,0.399343,0.9980950000000001,0.570447
INDEL,718.599976,11256,4487,6769,9,0.39863200000000004,0.998092,0.569721
INDEL,719.599976,11256,4480,6776,9,0.39801,0.9980889999999999,0.5690850000000001
INDEL,72.010002,11256,11093,163,55,0.985519,0.9952469999999999,0.990359
INDEL,72.599998,11256,11093,163,55,0.985519,0.9952469999999999,0.990359
INDEL,720.599976,11256,4474,6782,9,0.397477,0.998086,0.568539
INDEL,721.599976,11256,4464,6792,9,0.396588,0.998081,0.567629
INDEL,722.599976,11256,4454,6802,9,0.3957,0.998078,0.566718
INDEL,723.599976,11256,4450,6806,9,0.395345,0.9980760000000001,0.566353
INDEL,724.599976,11256,4440,6816,9,0.394456,0.998072,0.5654399999999999
INDEL,725.599976,11256,4426,6830,9,0.39321300000000003,0.998067,0.56416
INDEL,726.599976,11256,4420,6836,9,0.392679,0.9980629999999999,0.563611
INDEL,727.599976,11256,4411,6845,9,0.39188,0.998059,0.562786
INDEL,728.599976,11256,4395,6861,9,0.39045799999999997,0.998052,0.561318
INDEL,729.599976,11256,4383,6873,9,0.389392,0.9980479999999999,0.560215
INDEL,73.239998,11256,11089,167,54,0.9851629999999999,0.995332,0.9902209999999999
INDEL,73.800003,11256,11088,168,54,0.985075,0.995331,0.9901760000000001
INDEL,730.599976,11256,4379,6877,9,0.38903699999999997,0.9980459999999999,0.559847
INDEL,731.599976,11256,4368,6888,9,0.38806,0.998041,0.558833
INDEL,732.599976,11256,4364,6892,9,0.387704,0.9980389999999999,0.5584640000000001
INDEL,733.599976,11256,4359,6897,9,0.38726,0.9980370000000001,0.558003
INDEL,734.599976,11256,4351,6905,9,0.386549,0.998033,0.557264
INDEL,735.599976,11256,4343,6913,9,0.385839,0.99803,0.556525
INDEL,7358.600098,11256,0,11256,0,0.0,,
INDEL,736.599976,11256,4333,6923,9,0.38495,0.998025,0.555599
INDEL,737.599976,11256,4324,6932,9,0.384151,0.998022,0.554765
INDEL,738.599976,11256,4317,6939,9,0.383529,0.9980180000000001,0.5541159999999999
INDEL,739.599976,11256,4311,6945,9,0.382996,0.998016,0.553559
INDEL,7396.020020,11256,0,11256,0,0.0,,
INDEL,74.599998,11256,11088,168,54,0.985075,0.995331,0.9901760000000001
INDEL,740.599976,11256,4298,6958,9,0.381841,0.9980100000000001,0.552351
INDEL,741.599976,11256,4288,6968,9,0.380952,0.998006,0.55142
INDEL,742.599976,11256,4280,6976,9,0.380242,0.998001,0.550674
INDEL,743.599976,11256,4267,6989,9,0.379087,0.9979959999999999,0.549462
INDEL,744.599976,11256,4258,6998,9,0.378287,0.997992,0.548621
INDEL,745.599976,11256,4248,7008,9,0.377399,0.9979870000000001,0.5476850000000001
INDEL,746.599976,11256,4234,7022,9,0.376155,0.9979809999999999,0.546373
INDEL,747.599976,11256,4225,7031,9,0.375355,0.997976,0.545528
INDEL,748.599976,11256,4222,7034,9,0.375089,0.997974,0.545247
INDEL,7481.040039,11256,0,11256,0,0.0,,
INDEL,749.260010,11256,4218,7038,9,0.374733,0.997973,0.544871
INDEL,7490.600098,11256,0,11256,0,0.0,,
INDEL,75.269997,11256,11087,169,54,0.984986,0.9953299999999999,0.990131
INDEL,75.970001,11256,11085,171,54,0.984808,0.9953299999999999,0.990041
INDEL,750.020020,11256,4215,7041,9,0.374467,0.997972,0.544589
INDEL,750.599976,11256,4211,7045,9,0.374112,0.99797,0.5442130000000001
INDEL,751.599976,11256,4202,7054,9,0.373312,0.997966,0.543366
INDEL,752.599976,11256,4191,7065,9,0.37233499999999997,0.9979610000000001,0.542329
INDEL,753.599976,11256,4181,7075,9,0.371446,0.9979549999999999,0.541385
INDEL,754.599976,11256,4175,7081,9,0.370913,0.9979530000000001,0.540818
INDEL,755.599976,11256,4157,7099,9,0.369314,0.997944,0.539115
INDEL,7556.600098,11256,0,11256,0,0.0,,
INDEL,756.599976,11256,4149,7107,9,0.368603,0.997941,0.538357
INDEL,7566.049805,11256,0,11256,0,0.0,,
INDEL,757.599976,11256,4143,7113,9,0.36807,0.9979370000000001,0.537788
INDEL,758.390015,11256,4134,7122,9,0.367271,0.997933,0.536933
INDEL,759.020020,11256,4130,7126,9,0.366915,0.9979309999999999,0.536553
INDEL,759.599976,11256,4127,7129,9,0.366649,0.9979299999999999,0.5362680000000001
INDEL,76.599998,11256,11085,171,54,0.984808,0.9953299999999999,0.990041
INDEL,760.599976,11256,4119,7137,9,0.365938,0.997925,0.535507
INDEL,761.599976,11256,4108,7148,9,0.36496100000000004,0.997919,0.534459
INDEL,762.599976,11256,4102,7154,9,0.36442800000000003,0.997915,0.533886
INDEL,763.309998,11256,4097,7159,9,0.36398400000000003,0.997914,0.533409
INDEL,763.909973,11256,4093,7163,9,0.363628,0.9979110000000001,0.533027
INDEL,764.599976,11256,4090,7166,9,0.36336199999999996,0.9979100000000001,0.532741
INDEL,765.599976,11256,4080,7176,9,0.362473,0.9979040000000001,0.531784
INDEL,766.599976,11256,4073,7183,9,0.36185100000000003,0.997901,0.5311140000000001
INDEL,767.599976,11256,4065,7191,9,0.361141,0.9978969999999999,0.5303479999999999
INDEL,768.599976,11256,4055,7201,9,0.360252,0.997891,0.529388
INDEL,769.599976,11256,4047,7209,9,0.35954200000000003,0.997886,0.52862
INDEL,77.199997,11256,11085,171,54,0.984808,0.9953299999999999,0.990041
INDEL,77.809998,11256,11085,171,54,0.984808,0.9953299999999999,0.990041
INDEL,770.599976,11256,4040,7216,9,0.35891999999999996,0.9978819999999999,0.527947
INDEL,771.599976,11256,4030,7226,9,0.358031,0.997876,0.526984
INDEL,772.599976,11256,4023,7233,8,0.35740900000000003,0.998109,0.526343
INDEL,773.599976,11256,4010,7246,8,0.356254,0.998102,0.525088
INDEL,7731.600098,11256,0,11256,0,0.0,,
INDEL,774.599976,11256,4003,7253,8,0.355633,0.998099,0.524412
INDEL,775.599976,11256,4001,7255,8,0.355455,0.9980979999999999,0.524219
INDEL,776.599976,11256,3991,7265,8,0.354566,0.998094,0.523251
INDEL,777.599976,11256,3987,7269,8,0.354211,0.998092,0.522864
INDEL,778.599976,11256,3979,7277,8,0.3535,0.9980870000000001,0.522089
INDEL,779.599976,11256,3964,7292,8,0.352168,0.99808,0.520633
INDEL,78.599998,11256,11085,171,54,0.984808,0.9953299999999999,0.990041
INDEL,780.599976,11256,3952,7304,8,0.351102,0.998073,0.519466
INDEL,781.599976,11256,3943,7313,8,0.350302,0.9980680000000001,0.5185890000000001
INDEL,782.599976,11256,3928,7328,8,0.34896900000000003,0.9980600000000001,0.517127
INDEL,783.599976,11256,3927,7329,8,0.348881,0.9980600000000001,0.517029
INDEL,784.599976,11256,3917,7339,8,0.347992,0.9980559999999999,0.5160520000000001
INDEL,785.599976,11256,3910,7346,8,0.34736999999999996,0.998052,0.515368
INDEL,786.599976,11256,3907,7349,8,0.347104,0.99805,0.515074
INDEL,787.599976,11256,3904,7352,8,0.346837,0.9980479999999999,0.51478
INDEL,788.599976,11256,3891,7365,8,0.345682,0.998042,0.513506
INDEL,789.599976,11256,3885,7371,8,0.345149,0.9980379999999999,0.512917
INDEL,79.129997,11256,11082,174,54,0.984542,0.9953280000000001,0.989906
INDEL,79.769997,11256,11082,174,54,0.984542,0.9953280000000001,0.989906
INDEL,790.599976,11256,3878,7378,8,0.34452699999999997,0.998034,0.51223
INDEL,7909.600098,11256,0,11256,0,0.0,,
INDEL,791.599976,11256,3870,7386,8,0.343817,0.998031,0.511444
INDEL,792.599976,11256,3859,7397,8,0.342839,0.998026,0.510361
INDEL,793.599976,11256,3856,7400,8,0.342573,0.998023,0.510065
INDEL,794.599976,11256,3842,7414,8,0.341329,0.998017,0.508684
INDEL,795.599976,11256,3834,7422,8,0.340618,0.9980120000000001,0.507894
INDEL,796.109985,11256,3826,7430,8,0.339908,0.998008,0.507103
INDEL,796.909973,11256,3822,7434,8,0.339552,0.998007,0.506707
INDEL,797.599976,11256,3818,7438,8,0.33919699999999997,0.9980040000000001,0.506311
INDEL,798.599976,11256,3804,7452,8,0.337953,0.9979969999999999,0.504923
INDEL,799.599976,11256,3796,7460,8,0.337242,0.997993,0.504129
INDEL,80.599998,11256,11082,174,54,0.984542,0.9953280000000001,0.989906
INDEL,800.599976,11256,3789,7467,8,0.33662,0.9979870000000001,0.503433
INDEL,801.599976,11256,3782,7474,8,0.335999,0.997985,0.502737
INDEL,802.599976,11256,3777,7479,8,0.335554,0.9979819999999999,0.502239
INDEL,803.599976,11256,3769,7487,8,0.33484400000000003,0.997977,0.501442
INDEL,8038.600098,11256,0,11256,0,0.0,,
INDEL,804.599976,11256,3760,7496,8,0.334044,0.997973,0.500545
INDEL,805.599976,11256,3754,7502,8,0.333511,0.9979690000000001,0.499945
INDEL,806.599976,11256,3743,7513,8,0.332534,0.9979629999999999,0.498846
INDEL,807.599976,11256,3737,7519,8,0.33200100000000005,0.997959,0.498245
INDEL,808.599976,11256,3732,7524,8,0.331557,0.997958,0.497745
INDEL,809.599976,11256,3725,7531,8,0.330935,0.9979530000000001,0.497043
INDEL,81.599998,11256,11081,175,54,0.984453,0.9953280000000001,0.9898600000000001
INDEL,810.599976,11256,3719,7537,8,0.330402,0.997948,0.49644099999999997
INDEL,811.599976,11256,3705,7551,8,0.329158,0.997942,0.49503500000000006
INDEL,812.599976,11256,3696,7560,8,0.328358,0.997936,0.494129
INDEL,813.599976,11256,3690,7566,8,0.327825,0.997934,0.493525
INDEL,814.599976,11256,3683,7573,8,0.327203,0.9979299999999999,0.49282
INDEL,8142.600098,11256,0,11256,0,0.0,,
INDEL,816.030029,11256,3668,7588,8,0.325871,0.99792,0.491306
INDEL,816.599976,11256,3668,7588,8,0.325871,0.997919,0.491305
INDEL,817.599976,11256,3656,7600,8,0.324805,0.9979129999999999,0.490092
INDEL,818.599976,11256,3650,7606,8,0.324271,0.997909,0.48948500000000006
INDEL,819.599976,11256,3643,7613,8,0.32365,0.9979049999999999,0.488775
INDEL,82.599998,11256,11080,176,54,0.9843639999999999,0.9953280000000001,0.989815
INDEL,820.599976,11256,3636,7620,8,0.32302800000000004,0.997901,0.48806499999999997
INDEL,821.599976,11256,3630,7626,8,0.322495,0.997899,0.48745600000000006
INDEL,822.599976,11256,3622,7634,8,0.321784,0.997893,0.48664300000000005
INDEL,823.599976,11256,3612,7644,8,0.320896,0.9978879999999999,0.485626
INDEL,824.599976,11256,3602,7654,8,0.32000700000000004,0.9978799999999999,0.48460699999999995
INDEL,825.599976,11256,3596,7660,8,0.319474,0.997876,0.483995
INDEL,826.599976,11256,3590,7666,8,0.318941,0.9978739999999999,0.483383
INDEL,827.599976,11256,3583,7673,8,0.318319,0.99787,0.48266800000000004
INDEL,828.599976,11256,3579,7677,8,0.31796399999999997,0.997868,0.482259
INDEL,829.599976,11256,3566,7690,8,0.316809,0.997859,0.48092799999999997
INDEL,8299.599609,11256,0,11256,0,0.0,0.0,
INDEL,83.599998,11256,11079,177,53,0.984275,0.9954129999999999,0.9898129999999999
INDEL,830.599976,11256,3561,7695,8,0.316365,0.997857,0.480416
INDEL,831.599976,11256,3553,7703,8,0.315654,0.9978520000000001,0.479596
INDEL,832.599976,11256,3547,7709,8,0.315121,0.997849,0.47898
INDEL,833.599976,11256,3540,7716,8,0.314499,0.9978440000000001,0.47826
INDEL,834.599976,11256,3536,7720,8,0.314144,0.997842,0.47784899999999997
INDEL,835.599976,11256,3531,7725,8,0.313699,0.9978379999999999,0.477335
INDEL,836.599976,11256,3526,7730,8,0.313255,0.9978360000000001,0.47681999999999997
INDEL,837.599976,11256,3520,7736,8,0.312722,0.9978309999999999,0.47620200000000007
INDEL,838.599976,11256,3511,7745,8,0.311923,0.997827,0.475274
INDEL,839.599976,11256,3506,7750,8,0.31147800000000003,0.9978229999999999,0.474757
INDEL,84.269997,11256,11078,178,53,0.984186,0.9954129999999999,0.989768
INDEL,84.919998,11256,11074,182,53,0.9838309999999999,0.995411,0.9895870000000001
INDEL,840.599976,11256,3500,7756,8,0.31094499999999997,0.99782,0.474138
INDEL,841.599976,11256,3495,7761,8,0.310501,0.997817,0.473621
INDEL,842.599976,11256,3487,7769,8,0.30979,0.997812,0.472793
INDEL,843.599976,11256,3483,7773,8,0.309435,0.9978090000000001,0.472379
INDEL,844.599976,11256,3476,7780,8,0.308813,0.9978049999999999,0.471653
INDEL,846.020020,11256,3469,7787,8,0.308191,0.9978,0.47092700000000004
INDEL,846.599976,11256,3467,7789,8,0.308014,0.997799,0.47071899999999994
INDEL,847.599976,11256,3459,7797,8,0.307303,0.9977940000000001,0.46988800000000003
INDEL,848.599976,11256,3449,7807,8,0.30641399999999996,0.9977870000000001,0.46884799999999993
INDEL,849.599976,11256,3444,7812,8,0.30596999999999996,0.997783,0.46832799999999997
INDEL,85.589996,11256,11074,182,53,0.9838309999999999,0.995411,0.9895870000000001
INDEL,850.599976,11256,3434,7822,8,0.305082,0.997776,0.46728500000000006
INDEL,851.599976,11256,3424,7832,8,0.304193,0.99777,0.466242
INDEL,852.599976,11256,3420,7836,8,0.303838,0.997767,0.46582399999999996
INDEL,853.599976,11256,3414,7842,8,0.303305,0.997763,0.465197
INDEL,854.599976,11256,3410,7846,8,0.30295,0.997761,0.464779
INDEL,855.599976,11256,3404,7852,8,0.30241599999999996,0.997757,0.46415100000000004
INDEL,856.599976,11256,3397,7859,8,0.301795,0.9977520000000001,0.463417
INDEL,857.169983,11256,3388,7868,8,0.30099499999999996,0.9977459999999999,0.46247299999999997
INDEL,858.020020,11256,3387,7869,8,0.300906,0.9977450000000001,0.46236800000000006
INDEL,858.599976,11256,3383,7873,8,0.300551,0.997743,0.461949
INDEL,859.599976,11256,3381,7875,8,0.300373,0.997742,0.461739
INDEL,86.199997,11256,11073,183,52,0.983742,0.995497,0.989585
INDEL,86.800003,11256,11071,185,52,0.983564,0.9954959999999999,0.9894940000000001
INDEL,860.599976,11256,3375,7881,8,0.29984,0.9977360000000001,0.461108
INDEL,861.599976,11256,3369,7887,8,0.299307,0.997732,0.460477
INDEL,8618.040039,11256,0,11256,0,0.0,0.0,
INDEL,862.599976,11256,3361,7895,8,0.29859600000000003,0.997727,0.459635
INDEL,863.299988,11256,3358,7898,8,0.29833000000000004,0.9977229999999999,0.459319
INDEL,864.020020,11256,3355,7901,8,0.298063,0.9977229999999999,0.459002
INDEL,864.599976,11256,3354,7902,8,0.29797399999999996,0.9977209999999999,0.458897
INDEL,865.599976,11256,3348,7908,8,0.297441,0.997718,0.45826400000000006
INDEL,866.599976,11256,3341,7915,8,0.296819,0.99771,0.457525
INDEL,867.599976,11256,3333,7923,8,0.296109,0.997705,0.45668000000000003
INDEL,868.599976,11256,3327,7929,8,0.295576,0.9977,0.456045
INDEL,869.440002,11256,3320,7936,8,0.294954,0.9976950000000001,0.455304
INDEL,87.599998,11256,11071,185,52,0.983564,0.9954959999999999,0.9894940000000001
INDEL,870.020020,11256,3316,7940,8,0.294598,0.997692,0.45488
INDEL,870.599976,11256,3313,7943,8,0.29433200000000004,0.99769,0.45456199999999997
INDEL,871.599976,11256,3304,7952,8,0.293532,0.997685,0.453607
INDEL,872.599976,11256,3300,7956,8,0.293177,0.9976799999999999,0.453182
INDEL,873.599976,11256,3291,7965,8,0.292377,0.997676,0.452226
INDEL,874.599976,11256,3285,7971,8,0.291844,0.9976709999999999,0.451588
INDEL,875.599976,11256,3276,7980,8,0.291045,0.997664,0.450629
INDEL,876.599976,11256,3268,7988,8,0.29033400000000004,0.997657,0.449776
INDEL,877.599976,11256,3262,7994,8,0.28980100000000003,0.997655,0.449136
INDEL,878.599976,11256,3254,8002,8,0.28909,0.9976459999999999,0.44828100000000004
INDEL,879.599976,11256,3247,8009,8,0.288468,0.9976389999999999,0.447532
INDEL,88.599998,11256,11070,186,51,0.983475,0.995582,0.989492
INDEL,880.599976,11256,3240,8016,8,0.287846,0.997635,0.446783
INDEL,881.599976,11256,3237,8019,8,0.28758,0.997632,0.44646199999999997
INDEL,882.599976,11256,3234,8022,8,0.287313,0.9976299999999999,0.44614
INDEL,883.599976,11256,3233,8023,8,0.287225,0.9976290000000001,0.446033
INDEL,884.599976,11256,3226,8030,8,0.286603,0.997625,0.44528199999999996
INDEL,885.599976,11256,3216,8040,8,0.28571399999999997,0.997618,0.444209
